Leuconostoc mesenteroides	Porphyromonas gingivalis
Leuconostoc mesenteroides	Dysgonomonas mossii
Leuconostoc mesenteroides	Prevotella denticola
Leuconostoc mesenteroides	Bacteroides sp.
Leuconostoc mesenteroides	Psychrobacter sp.
Leuconostoc mesenteroides	Bacteroidetes oral
Leuconostoc mesenteroides	Bacteroides sp.
Leuconostoc mesenteroides	Staphylococcus pseudintermedius
Leuconostoc mesenteroides	Cellulophaga algicola
Leuconostoc mesenteroides	Klebsiella pneumoniae
Leuconostoc mesenteroides	Porphyromonas asaccharolytica
Leuconostoc mesenteroides	Flavobacterium johnsoniae
Leuconostoc mesenteroides	Croceibacter atlanticus
Leuconostoc mesenteroides	Bacteroides plebeius
Leuconostoc mesenteroides	Pasteurella multocida
Leuconostoc mesenteroides	Microscilla marina
Leuconostoc mesenteroides	Prevotella multiformis
Leuconostoc mesenteroides	Prevotella disiens
Leuconostoc mesenteroides	Prevotella veroralis
Leuconostoc mesenteroides	Acinetobacter sp.
Leuconostoc mesenteroides	Leeuwenhoekiella blandensis
Leuconostoc mesenteroides	Paludibacter propionicigenes
Leuconostoc mesenteroides	Bacteroides sp.
Leuconostoc mesenteroides	Psychroflexus torquis
Leuconostoc mesenteroides	Bacteroides stercoris
Leuconostoc mesenteroides	Prevotella melaninogenica
Leuconostoc mesenteroides	Bacteroides sp.
Leuconostoc mesenteroides	Prevotella tannerae
Leuconostoc mesenteroides	Prevotella bergensis
Leuconostoc mesenteroides	Paraprevotella xylaniphila
Leuconostoc mesenteroides	Meiothermus silvanus
Leuconostoc mesenteroides	Bacteroides coprosuis
Leuconostoc mesenteroides	Porphyromonas endodontalis
Leuconostoc mesenteroides	Fusobacterium ulcerans
Leuconostoc mesenteroides	Acinetobacter baumannii
Leuconostoc mesenteroides	Psychrobacter cryohalolentis
Leuconostoc mesenteroides	Prevotella salivae
Leuconostoc mesenteroides	Staphylococcus haemolyticus
Leuconostoc mesenteroides	Prevotella amnii
Leuconostoc mesenteroides	Bacteroides coprocola
Leuconostoc mesenteroides	Prevotella timonensis
Frankia sp.	Klebsiella pneumoniae
Frankia sp.	Croceibacter atlanticus
Providencia alcalifaciens	Faecalibacterium prausnitzii
Providencia alcalifaciens	Pseudoflavonifractor capillosus
Providencia alcalifaciens	Subdoligranulum variabile
Providencia alcalifaciens	Faecalibacterium prausnitzii
Providencia alcalifaciens	Clostridium sp.
Providencia alcalifaciens	[Eubacterium] cylindroides
Providencia alcalifaciens	Clostridium leptum
Providencia alcalifaciens	Ruminococcaceae bacterium
Providencia alcalifaciens	Faecalibacterium cf.
Providencia alcalifaciens	Ruminococcus champanellensis
Providencia alcalifaciens	Eubacterium rectale
Providencia alcalifaciens	Alistipes sp.
Providencia alcalifaciens	Propionibacterium acnes
Providencia alcalifaciens	Alistipes shahii
Providencia alcalifaciens	Eubacterium siraeum
Escherichia albertii	Dorea longicatena
Escherichia albertii	Lachnoanaerobaculum saburreum
Escherichia albertii	Flavobacteria bacterium
Escherichia albertii	Butyrivibrio crossotus
Escherichia albertii	Faecalibacterium prausnitzii
Escherichia albertii	Acetivibrio cellulolyticus
Escherichia albertii	Mesoplasma florum
Escherichia albertii	Pseudoflavonifractor capillosus
Escherichia albertii	Subdoligranulum variabile
Escherichia albertii	Robiginitalea biformata
Escherichia albertii	Rickettsia typhi
Escherichia albertii	Azospirillum brasilense
Escherichia albertii	Mycoplasma mobile
Escherichia albertii	Caldicellulosiruptor owensensis
Escherichia albertii	Clostridium clariflavum
Escherichia albertii	Fluviicola taffensis
Escherichia albertii	Weeksella virosa
Escherichia albertii	Clostridium papyrosolvens
Escherichia albertii	Acidiphilium multivorum
Escherichia albertii	Sphaerochaeta globosa
Escherichia albertii	Sphingobacterium spiritivorum
Escherichia albertii	Treponema succinifaciens
Escherichia albertii	Flexistipes sinusarabici
Escherichia albertii	Bartonella bacilliformis
Escherichia albertii	Coraliomargarita akajimensis
Escherichia albertii	Mycoplasma pulmonis
Escherichia albertii	Clostridium sp.
Escherichia albertii	[Eubacterium] cylindroides
Escherichia albertii	Dyadobacter fermentans
Escherichia albertii	Propionibacterium acnes
Escherichia albertii	Ruminococcus flavefaciens
Escherichia albertii	Opitutus terrae
Escherichia albertii	Ruminococcus albus
Escherichia albertii	Lawsonia intracellularis
Escherichia albertii	Roseiflexus sp.
Escherichia albertii	Clostridium leptum
Escherichia albertii	Moorella thermoacetica
Escherichia albertii	Ruminococcaceae bacterium
Escherichia albertii	Prochlorococcus marinus
Escherichia albertii	alpha proteobacterium
Escherichia albertii	Gluconacetobacter diazotrophicus
Escherichia albertii	Roseburia intestinalis
Escherichia albertii	Prevotella sp.
Escherichia albertii	Oscillibacter valericigenes
Escherichia albertii	Clostridium saccharolyticum
Escherichia albertii	Dethiosulfovibrio peptidovorans
Escherichia albertii	Lactococcus lactis
Escherichia albertii	Ruminococcus champanellensis
Escherichia albertii	Eubacterium rectale
Escherichia albertii	Slackia heliotrinireducens
Escherichia albertii	Deinococcus radiodurans
Escherichia albertii	Symbiobacterium thermophilum
Escherichia albertii	Desulfobacca acetoxidans
Escherichia albertii	Candidatus Odyssella
Escherichia albertii	Alistipes sp.
Escherichia albertii	Propionibacterium acnes
Escherichia albertii	Flavobacteria bacterium
Escherichia albertii	Coprococcus eutactus
Escherichia albertii	Alistipes shahii
Escherichia albertii	Jonquetella anthropi
Escherichia albertii	Desulfovibrio africanus
Escherichia albertii	Eubacterium siraeum
Escherichia albertii	Caldicellulosiruptor bescii
Escherichia albertii	Janibacter sp.
Geobacter metallireducens	Croceibacter atlanticus
Dorea longicatena	Erwinia pyrifoliae
Dorea longicatena	Cronobacter turicensis
Dorea longicatena	Photorhabdus luminescens
Dorea longicatena	Fusobacterium mortiferum
Dorea longicatena	Pectobacterium wasabiae
Dorea longicatena	Enterobacter aerogenes
Dorea longicatena	Prevotella sp.
Dorea longicatena	Vibrio alginolyticus
Dorea longicatena	Fusobacterium nucleatum
Dorea longicatena	Neisseria cinerea
Dorea longicatena	Cyclobacterium marinum
Dorea longicatena	Fusobacterium nucleatum
Dorea longicatena	Leptotrichia buccalis
Dorea longicatena	Mannheimia succiniciproducens
Dorea longicatena	Fusobacterium varium
Dorea longicatena	Staphylococcus epidermidis
Dorea longicatena	Prevotella marshii
Dorea longicatena	Citrobacter sp.
Dorea longicatena	Erwinia billingiae
Dorea longicatena	Pantoea ananatis
Dorea longicatena	Neisseria elongata
Dorea longicatena	Capnocytophaga sp.
Dorea longicatena	Prevotella oris
Dorea longicatena	Tannerella forsythia
Dorea longicatena	Porphyromonas gingivalis
Dorea longicatena	Candidatus Moranella
Dorea longicatena	Shewanella sp.
Dorea longicatena	Prevotella denticola
Dorea longicatena	Actinobacillus minor
Dorea longicatena	Bacteroidetes oral
Dorea longicatena	Neisseria flavescens
Dorea longicatena	Pantoea vagans
Dorea longicatena	Vibrio furnissii
Dorea longicatena	Ilyobacter polytropus
Dorea longicatena	Providencia stuartii
Dorea longicatena	Salmonella bongori
Dorea longicatena	Enterobacter cloacae
Dorea longicatena	Corynebacterium striatum
Dorea longicatena	Providencia rustigianii
Dorea longicatena	Fusobacterium periodonticum
Dorea longicatena	Serratia odorifera
Dorea longicatena	Legionella pneumophila
Dorea longicatena	Klebsiella pneumoniae
Dorea longicatena	Erwinia tasmaniensis
Dorea longicatena	Fusobacterium nucleatum
Dorea longicatena	Candidatus Blochmannia
Dorea longicatena	Croceibacter atlanticus
Dorea longicatena	Citrobacter rodentium
Dorea longicatena	Fusobacterium nucleatum
Dorea longicatena	Pasteurella multocida
Dorea longicatena	Zymomonas mobilis
Dorea longicatena	Xenorhabdus nematophila
Dorea longicatena	Yersinia pseudotuberculosis
Dorea longicatena	Prevotella disiens
Dorea longicatena	Enterobacter asburiae
Dorea longicatena	Proteus mirabilis
Dorea longicatena	Rahnella aquatilis
Dorea longicatena	Acinetobacter sp.
Dorea longicatena	Enterobacter cloacae
Dorea longicatena	Leeuwenhoekiella blandensis
Dorea longicatena	Corynebacterium urealyticum
Dorea longicatena	Psychroflexus torquis
Dorea longicatena	Pseudoalteromonas sp.
Dorea longicatena	Sodalis glossinidius
Dorea longicatena	Xenorhabdus bovienii
Dorea longicatena	Rheinheimera sp.
Dorea longicatena	gamma proteobacterium
Dorea longicatena	Pantoea sp.
Dorea longicatena	Proteus penneri
Dorea longicatena	Aggregatibacter actinomycetemcomitans
Dorea longicatena	Vibrio anguillarum
Dorea longicatena	Prevotella tannerae
Dorea longicatena	Bacteroides coprosuis
Dorea longicatena	Haemophilus ducreyi
Dorea longicatena	Neisseria mucosa
Dorea longicatena	Fusobacterium ulcerans
Dorea longicatena	Dermacoccus sp.
Dorea longicatena	Acinetobacter baumannii
Dorea longicatena	Prevotella salivae
